"Country","iso3","Year","control","Progress","Aspirational","Business as usual","p_change","a_change","aroc","model","wb2021","location","ref","asp","reach_base","refwsalt","aspwsalt","reach_75","reach_975","aroc2","p_change2","a_change2","ideal"
"Fiji","FJI",2049,0.123303497869977,0.524522350980423,0.741012898755052,0.195889930398332,0.401218853110446,0.617709400885076,0.0725864325283554,"9","UMIC","Fiji",0.0196075757288847,0.0386598092989178,Inf,2039,2033,2042,2034,0.0827953942464687,0.457648515918159,0.704587504779918,0.876696502130023
"Finland","FIN",2049,0.280513685090853,0.526464140139664,0.747558459901864,0.299963484474284,0.245950455048811,0.467044774811011,0.019449799383431,"4","HIC","Finland",0.0159914499238081,0.0314564105406612,Inf,2033,2028,2036,2028,0.0270328969160268,0.341841741743021,0.649136425715043,0.719486314909147
"France","FRA",2049,0.290020362163663,0.526506177941597,0.74770500987794,0.299982069095381,0.236485815777934,0.457684647714277,0.00996170693171844,"4","HIC","France",0.01327844600117,0.0262650469625835,Inf,2033,2027,2036,2028,0.0140309755390686,0.333088166441822,0.644644752220037,0.709979637836337
"Gabon","GAB",2049,0.131631508754111,0.524764636798199,0.741814314125398,0.196584020113701,0.393133128044088,0.610182805371287,0.0649525113595898,"9","UMIC","Gabon",0.0131751545628899,0.0259003588748667,Inf,2039,2033,2042,2034,0.0747983281456924,0.452726154860872,0.702677275284171,0.868368491245889
"Gambia","GMB",2049,0.0943685847686775,0.523288480382936,0.736974672724894,0.192488535501646,0.428919895614259,0.642606087956216,0.0981199507329688,"9","LIC","The Gambia",0.0122255991871248,0.0222847083877222,Inf,2042,2035,2044,2036,0.108344243676558,0.473614197123121,0.709566913369583,0.905631415231323
"Georgia","GEO",2049,0.167740343972906,0.52550282964147,0.744277822230047,0.19876014431436,0.357762485668564,0.576537478257141,0.0310198003414538,"9","LIC","Georgia",0.0239722317730778,0.0483912505260847,Inf,2036,2031,2040,2032,0.0372717818493462,0.42986883129286,0.692737505755501,0.832259656027094
"Germany","DEU",2049,0.455976741617103,0.526916984487941,0.749166216287993,0.455976741617103,0.0709402428708378,0.293189474670889,0,"1","UMIC","Germany",0.0305597078329816,0.0618228834771827,Inf,2026,2024,2029,2024,0,0.130399283077909,0.538928198662667,0.544023258382897
"Ghana","GHA",2049,0.185828268938186,0.525750520158866,0.745113347127825,0.347209127557323,0.33992225122068,0.559285078189639,0.161380858619137,"3","HIC","Ghana",0.0111542091902133,0.0217135803749252,Inf,2037,2031,2040,2031,0.198214765340317,0.41750682104544,0.686937481187463,0.814171731061814
"Greece","GRC",2049,0.34023673466254,0.526682436442378,0.748324289370154,0.349918447089606,0.186445701779838,0.408087554707613,0.00968171242706506,"3","LMIC","Greece",0.015924299467004,0.0315043069519004,Inf,2031,2026,2034,2027,0.0146745248420477,0.282594851176617,0.618536338938001,0.65976326533746
"Grenada","GRD",2049,0.192537746965407,0.525828746676045,0.745378373250157,0.199948980707555,0.333290999710638,0.55284062628475,0.00741123374214703,"7","HIC","Grenada",0.0114204649370832,0.0205331372746056,Inf,2037,2031,2039,2031,0.00917842749217594,0.412763566913585,0.684664359488103,0.807462253034593
"Guatemala","GTM",2049,0.186879980812129,0.525763215794034,0.745156319222604,0.248901910425933,0.338883234981905,0.558276338410475,0.0620219296138041,"6","UMIC","Guatemala",0.00791381530270729,0.0135612183668852,Inf,2038,2031,2040,2031,0.0762764759816767,0.416769021774148,0.686585405888876,0.813120019187871
"Guinea","GIN",2049,0.069498552978098,0.521254499773899,0.730442869219152,0.187285647407361,0.451755946795801,0.660944316241054,0.117787094429263,"9","LIC","Guinea",0.0123018443433653,0.0222177307909031,Inf,2043,2037,2046,2037,0.126584536548808,0.485497307115061,0.710309820964198,0.930501447021902
"Guinea Bissau","GNB",2049,0.109116451985671,0.52401051738965,0.739329592220894,0.194453154074167,0.414894065403979,0.630213140235223,0.0853367020884958,"9","LIC","Guinea-Bissau",0.0092255930648234,0.0167392455583543,Inf,2041,2034,2043,2035,0.0957888405041275,0.465710772556893,0.707402377830292,0.890883548014329
"Guyana","GUY",2049,0.200597384205246,0.525914687407848,0.745670238598008,0.200597384205246,0.325317303202602,0.545072854392762,0,"7","UMIC","Guyana",0.00976323535705348,0.0153057543705154,Inf,2037,2030,2039,2031,0,0.406950511262934,0.681850226185286,0.799402615794754
"Haiti","HTI",2049,0.0805388141659671,0.522332532598687,0.733887542115439,0.189986994271355,0.44179371843272,0.653348727949472,0.109448180105388,"9","LMIC","Haiti",0.00797313314699366,0.00882645865632337,Inf,2043,2036,2045,2036,0.119035128172495,0.480491972080337,0.710577823202864,0.919461185834033
"Honduras","HND",2049,0.321928844418013,0.526625831876964,0.748124463537338,0.349749653096775,0.204696987458951,0.426195619119325,0.0278208086787616,"3","LMIC","Honduras",0.011529187606748,0.0225926236117058,Inf,2033,2027,2035,2027,0.041029335121744,0.301881278644364,0.628541142932886,0.678071155581987
"Hungary","HUN",2049,0.232580125690868,0.526188151181479,0.746604555636382,0.249894543409607,0.29360802549061,0.514024429945513,0.0173144177187381,"5","HIC","Hungary",0.0202105908303464,0.0399466908895941,Inf,2034,2029,2038,2030,0.0225618573330869,0.382591115137499,0.669808597813893,0.767419874309132
"Iceland","ISL",2049,0.519322473433101,0.526992410504674,0.749444410572647,0.526992410504674,0.0076699370715736,0.230121937139546,0.0076699370715736,"1","HIC","Iceland",0.0101972532489421,0.02009942477724,2018,2018,2018,2018,2018,0.0159565127297586,0.0159565127297586,0.478744947331167,0.480677526566899
"India","IND",2049,0.149157480842685,0.525174416960714,0.743177407006044,0.19935223282571,0.376016936118029,0.594019926163359,0.0501947519830255,"8","LMIC","India",0.0131226875854967,0.0257263300034404,Inf,2039,2032,2041,2033,0.0589941744245915,0.441934820665099,0.69815496145125,0.850842519157315
"Indonesia","IDN",2049,0.0435245722530084,0.516183536478287,0.714666826238547,0.175907080782462,0.472658964225279,0.671142253985539,0.132382508529453,"9","LMIC","Indonesia",0.0193377377848374,0.0379308780567461,Inf,2045,2039,2048,2040,0.13840659643634,0.494167388427993,0.701682693058237,0.956475427746992
"Iran","IRN",2049,0.241910246129835,0.52625209833229,0.746824458084535,0.249953290639972,0.284341852202454,0.504914211954699,0.00804304451013638,"5","LMIC","Iran",0.0114029525949241,0.0223532147075385,Inf,2035,2029,2038,2030,0.0106096203900335,0.375076764658598,0.666034871698285,0.758089753870165
"Iraq","IRQ",2049,0.132260831604416,0.524781527172069,0.741870302088987,0.196632759003155,0.392520695567653,0.609609470484571,0.0643719273987391,"9","UMIC","Iraq",0.015258752381618,0.0299146037642247,Inf,2039,2033,2042,2034,0.0741834986171712,0.452348712451702,0.702526165335737,0.867739168395584
"Ireland","IRL",2049,0.243485635636657,0.526262326085517,0.746859686355866,0.249962679678871,0.28277669044886,0.503374050719209,0.00647704404221439,"5","HIC","Ireland",0.0162066844832465,0.0318230143851109,Inf,2035,2029,2038,2030,0.00856169340243162,0.373788924268259,0.665385978682416,0.756514364363343
"Israel","ISR",2049,0.275479783876593,0.526440470114994,0.747476108602397,0.299952990507416,0.250960686238401,0.471996324725804,0.0244732066308231,"4","HIC","Israel",0.0124955620264324,0.0245188350818273,Inf,2034,2028,2037,2029,0.0337785007046023,0.346381896120418,0.651460531013546,0.724520216123407
"Italy","ITA",2049,0.287122494755406,0.526493716330597,0.747661526297707,0.299976567253136,0.239371221575191,0.460539031542301,0.0128540724977296,"4","HIC","Italy",0.0188233366435295,0.0372311405623396,Inf,2033,2027,2036,2028,0.0180312499737514,0.335781701364053,0.64602828417806,0.712877505244594
"Jamaica","JAM",2049,0.187816556177934,0.525774382133378,0.745194127552777,0.19958620031637,0.337957825955443,0.557377571374843,0.011769644138436,"9","UMIC","Jamaica",0.0109094355004306,0.0181406658220251,Inf,2037,2031,2040,2031,0.0144913618074373,0.416110213186621,0.686270540989942,0.812183443822066
"Japan","JPN",2049,0.27201574140413,0.52642357290229,0.747417390557363,0.299945487072111,0.25440783149816,0.475401649153233,0.0279297456679815,"4","HIC","Japan",0.0254702403918555,0.0496572950662409,Inf,2033,2027,2037,2029,0.0383658648359405,0.34946886350106,0.653038363865427,0.72798425859587
"Jordan","JOR",2049,0.323068643972465,0.526629583340502,0.748137676650339,0.349760820273606,0.203560939368037,0.425069032677874,0.0266921763011404,"3","UMIC","Jordan",0.0108494725940546,0.0212305883543173,Inf,2033,2027,2035,2027,0.0394311418188385,0.300711346217735,0.627935209224647,0.676931356027535
"Kazakhstan","KAZ",2049,0.299278689223004,0.526544062621985,0.747837425366168,0.349506923204848,0.22726537339898,0.448558736143163,0.0502282339818436,"3","UMIC","Kazakhstan",0.0224410764456612,0.0441924215663699,Inf,2032,2027,2036,2028,0.0716807569704823,0.324330614616211,0.640138567565154,0.700721310776996
"Kenya","KEN",2049,0.0608462736694068,0.520096803986728,0.72678237171304,0.184509002764956,0.459250530317321,0.665936098043634,0.123662729095549,"9","LMIC","Kenya",0.0089270401597864,0.0104818908121355,Inf,2044,2038,2046,2038,0.131674640294211,0.489004640498716,0.709081036866606,0.939153726330593
"Kiribati","KIR",2049,0.0647334145001596,0.520659841174062,0.728557860291079,0.185844287715607,0.455926426673902,0.66382444579092,0.121110873215447,"9","LMIC","Kiribati",0.0122654395100028,0.0238943289152755,Inf,2044,2037,2046,2038,0.129493424755169,0.487482856484431,0.709770300877528,0.93526658549984
"Kuwait","KWT",2049,0.329026295867428,0.526648681986603,0.748205009365927,0.399193816452605,0.197622386119175,0.419178713498499,0.0701675205851769,"2","HIC","Kuwait",0.0145855785928993,0.0283685299927605,Inf,2032,2027,2035,2027,0.104575663923952,0.294530746737175,0.624731954347464,0.670973704132572
"Kyrgyzstan","KGZ",2049,0.100295771968371,0.523607745903979,0.738013304724701,0.19334872363063,0.423311973935608,0.637717532756331,0.0930529516622597,"9","LMIC","Kyrgyzstan",0.018669829958511,0.0368208551756158,Inf,2040,2034,2044,2035,0.103426158022888,0.470501261133038,0.708807975873947,0.89970422803163
"Lao PDR","LAO",2049,0.141484962167117,0.525009398809245,0.742627259395763,0.197294948097473,0.383524436642127,0.601142297228646,0.0558099859303553,"9","LMIC","Laos",0.0115186338240519,0.0225083591285838,Inf,2039,2032,2042,2033,0.0650075810800406,0.446730016063835,0.700211726921041,0.858515037832883
"Latvia","LVA",2049,0.173472244611252,0.525587832320541,0.744563970511316,0.199017148492234,0.352115587709289,0.571091725900064,0.0255449038809823,"9","HIC","Latvia",0.0172173844267305,0.0340216952372017,Inf,2037,2031,2040,2032,0.0309062868299777,0.426017862574591,0.690952871427115,0.826527755388748
"Lebanon","LBN",2049,0.273947856855937,0.526433060386699,0.747450352670943,0.299949701331911,0.252485203530762,0.473502495815006,0.0260018444759744,"4","UMIC","Lebanon",0.0155011339769537,0.0301620487350885,Inf,2034,2028,2037,2029,0.035812640622996,0.34775078610389,0.652160454708628,0.726052143144063
"Lesotho","LSO",2049,0.173594212565757,0.525589570367457,0.744569827557431,0.199718395662337,0.351995357801699,0.570975614991674,0.0261241830965795,"8","LMIC","Lesotho",0.00997171796811835,0.0195896880784366,Inf,2038,2031,2040,2032,0.0316118104372039,0.425935252576759,0.690914347011524,0.826405787434243
"Liberia","LBR",2049,0.0831103213426013,0.522537648942201,0.73454722409314,0.190514865934288,0.439427327599599,0.651436902750539,0.107404544591687,"9","LIC","Liberia",0.0106572861987051,0.0171221117919967,Inf,2042,2036,2045,2036,0.117140095577212,0.479258669639572,0.710485588303751,0.916889678657399
"Libya","LBY",2049,0.113456351048508,0.524182660559734,0.739894344904139,0.194932076156304,0.410726309511226,0.626437993855631,0.0814757251077958,"9","UMIC","Libya",0.026994860970489,0.052867696039645,Inf,2039,2033,2043,2034,0.0919026662749843,0.463289438706136,0.706607051549593,0.886543648951492
"Lithuania","LTU",2049,0.128982286580333,0.524691453423083,0.741571909985784,0.196373378443824,0.395709166842749,0.61258962340545,0.0673910918634903,"9","HIC","Lithuania",0.0224449019985865,0.044620653642141,Inf,2038,2032,2042,2034,0.0773705182170279,0.454306681421176,0.703303289895664,0.871017713419667
"Luxembourg","LUX",2049,0.302763464539289,0.526557604570951,0.747884841438999,0.398782415454717,0.223794140031662,0.445121376899709,0.0960189509154276,"2","HIC","Luxembourg",0.0178259771175792,0.0351173710563966,Inf,2032,2027,2036,2028,0.13771359650851,0.320973053834286,0.638407992497967,0.697236535460711
"Macedonia (TFYR)","MKD",2049,0.232164672195942,0.526185162246909,0.746594291777888,0.249891795863224,0.294020490050967,0.514429619581946,0.0177271236672824,"5","UMIC","Macedonia",0.0257063293694973,0.051201763279743,Inf,2034,2028,2038,2030,0.0230871425491458,0.38292128455699,0.669973887569318,0.767835327804058
"Madagascar","MDG",2049,0.0637899036075141,0.520530229955316,0.728148357478961,0.239148286164758,0.456740326347802,0.664358453871447,0.175358382557243,"6","LIC","Madagascar",0.0106088426099533,0.0175868939715338,Inf,2044,2037,2046,2038,0.187306656094561,0.487860927913261,0.709625389035464,0.936210096392486
"Malawi","MWI",2049,0.101601460915692,0.523672404098412,0.738224150129917,0.34153442981922,0.42207094318272,0.636622689214225,0.239932968903528,"3","LIC","Malawi",0.0139640465420241,0.0228749790465979,Inf,2041,2034,2044,2035,0.26706740768755,0.469803683800416,0.708619461762596,0.898398539084308
"Malaysia","MYS",2049,0.193512037792918,0.525839580933194,0.745415126137425,0.199955908837303,0.332327543140276,0.551903088344507,0.00644387104438493,"7","UMIC","Malaysia",0.0254452096577589,0.0498648612487776,Inf,2035,2030,2039,2031,0.00799003995887336,0.412067580315531,0.684328984693258,0.806487962207082
"Maldives","MDV",2049,0.146900473230509,0.525127935888349,0.743022268762248,0.197642923097771,0.378227462657841,0.59612179553174,0.0507424498672624,"9","UMIC","Maldives",0.0181512354821511,0.0356104129292696,Inf,2038,2032,2041,2033,0.0594801055152537,0.443356784043837,0.698771687037651,0.853099526769492
"Mali","MLI",2049,0.141011772638228,0.524998541725326,0.742591123496065,0.197263198244485,0.383986769087098,0.601579350857837,0.0562514256062571,"9","LIC","Mali",0.00742631368966351,0.0137747899310718,Inf,2040,2033,2042,2033,0.0654856770028423,0.447022155666143,0.700334802847625,0.858988227361772
"Malta","MLT",2049,0.454257581610725,0.526914561279408,0.74915736011121,0.454257581610725,0.0726569796686826,0.294899778500485,0,"1","HIC","Malta",0.0176522923835939,0.0347083094703428,Inf,2027,2024,2029,2024,0,0.133134198882918,0.540364407389962,0.545742418389275
"Mauritania","MRT",2049,0.108428444671484,0.523981779012466,0.739235440436715,0.194373611493642,0.415553334340982,0.630806995765231,0.085945166822158,"9","LMIC","Mauritania",0.00966371089757889,0.0190472210777658,Inf,2041,2034,2043,2035,0.0963973853904412,0.466090839100249,0.707522567308463,0.891571555328516
"Mauritius","MUS",2049,0.345970379667953,0.526698678983732,0.748381820504071,0.449679230280781,0.180728299315779,0.402411440836118,0.103708850612828,"1","UMIC","Mauritius",0.028900243550873,0.0576342060925167,Inf,2030,2026,2034,2027,0.15856904242376,0.27633045002461,0.615280146840775,0.654029620332047
"Mexico","MEX",2049,0.274254436877079,0.526434551177602,0.747455533715905,0.299950363247223,0.252180114300523,0.473201096838826,0.025695926370145,"4","UMIC","Mexico",0.0133056612553413,0.0260473520663671,Inf,2034,2028,2037,2029,0.0354062465908493,0.347477307632965,0.65202065418439,0.725745563122921
"Micronesia (Federated States of)","FSM",2049,0.134688512762493,0.524844987243759,0.742080802858815,0.196816298909741,0.390156474481266,0.607392290096322,0.0621277861472476,"9","LMIC","Federated States of Micronesia",0.0136587472080821,0.0269108582823731,Inf,2039,2033,2042,2033,0.0717981756437668,0.450885583094285,0.701934851270046,0.865311487237507
"Moldova","MDA",2049,0.0827371256031985,0.522508774099145,0.734454272056644,0.190440272847031,0.439771648495947,0.651717146453446,0.107703147243832,"9","UMIC","Moldova",0.0200976588670793,0.0407468520485168,Inf,2041,2035,2045,2036,0.117417972808131,0.479439058061892,0.710502043246893,0.917262874396802
"Mongolia","MNG",2049,0.257324649618361,0.526345842931998,0.747147979569053,0.257324649618361,0.269021193313637,0.489823329950692,0,"5","LMIC","Mongolia",0.0213548690319154,0.0421900473910011,Inf,2034,2028,2037,2029,0,0.362232559859965,0.659538962346046,0.742675350381639
"Montenegro","MNE",2049,0.233435077163474,0.526194262565007,0.746625545781474,0.249900160811181,0.292759185401533,0.513190468618,0.0164650836477068,"5","UMIC","Montenegro",0.0287115290150746,0.0585783127539657,Inf,2034,2028,2038,2030,0.0214790465323941,0.381910490135961,0.669467716731725,0.766564922836526
"Morocco","MAR",2049,0.0992871728156484,0.523556472738092,0.737846228648769,0.193209692582664,0.424269299922443,0.638559055833121,0.0939225197670158,"9","LMIC","Morocco",0.0129648051062626,0.0254881918430253,Inf,2041,2035,2044,2035,0.104275765740585,0.471037257511607,0.708948553368859,0.900712827184352
"Mozambique","MOZ",2049,0.0703407516303186,0.521350228728683,0.730747294340131,0.187520797674786,0.451009477098364,0.660406542709813,0.117180046044467,"9","LIC","Mozambique",0.0123491347831934,0.0204129599039814,Inf,2043,2037,2046,2037,0.126046232799773,0.485134179958181,0.7103748431137,0.929659248369681
